Transaction_ID,Date,Station_Name,OMC,City,Province,Fuel_Type,Price_Per_Liter_PKR,Volume_Sold_Liters,Total_Revenue_PKR,Payment_Method,Customer_Type
TXN-20250165,2026-07-03,Cnergyico Faisalabad Multan Road Filling Point,Cnergyico,Faisalabad,Punjab,Hi-Octane (97 Ron),309.98,5.82,1804.08,credit card,Corporate
TXN-20250166,2026-01-19,Attock Petroleum Karachi Industrial Area Pump,Attock Petroleum,Karachi,Sindh,Hi-Octane (97 Ron),310.68,3310.87,1028621.09,cash,Corporate
TXN-20250167,2025-10-01,Attock Petroleum Multan Motorway Service Area,Attock Petroleum,Multan,Punjab,Hi-Octane (97 Ron),322.48,46.4,14963.07,Mobile Wallet,Agriculture
TXN-20250168,2025-05-29,PSO Rawalpindi Cantt Filling Point,PSO,Rawalpindi,Punjab,Super (92 Ron),284.47,6507.85,1851288.09,Debit Card,Corporate
TXN-20250169,2026-08-07,Shell Islamabad University Road Pump,Shell,Islamabad,Islamabad ICT,CNG,216.54,70.57,,credit card,Agriculture
TXN-20250170,2025-07-09,Shell Karachi F-7 Markaz Pump,Shell,Karachi,Sindh,CNG,203.38,107.3,21822.67,CASH,Individual
TXN-20250171,2026-08-13,Cnergyico Quetta Hub River Road Pump,Cnergyico,Quetta,Balochistan,Super (92 Ron),279.74,,,Debit Card,Agriculture
TXN-20250172,2025-12-02,Total Parco Quetta Thokar Niaz Baig Station,Total Parco,Quetta,Balochistan,High Speed Diesel,270.85,121.42,32886.61,Fleet Card,Agriculture
TXN-20250173,2026-05-08,Shell Faisalabad Mall Road Station,Shell,Faisalabad,Punjab,CNG,219.63,,,CASH,Individual
TXN-20250174,2025-01-04,Cnergyico Lahore Multan Road Filling Point,Cnergyico,Lahore,Punjab,Super (92 Ron),263.01,6.31,1659.59,JazzCash,Agriculture
TXN-20250175,2025-11-24,Total Parco Sialkot G-11 Markaz Station,Total Parco,Sialkot,Punjab,CNG,211.88,23.98,5080.88,Mobile Wallet,Individual
TXN-20250176,2025-09-18,PSO Faisalabad Lytton Road Pump,PSO,Faisalabad,Punjab,High Speed Diesel,301.79,,,cash,Agriculture
TXN-20250177,23-Aug-26,Hascol Sialkot Super Highway Station,Hascol,Sialkot,Punjab,CNG,200.3,130.53,26145.16,credit card,Corporate
TXN-20250178,2025-02-20,Total Parco Peshawar Jail Road Petrol Pump,Total Parco,Peshawar,KPK,CNG,218.28,111.34,,Fleet Card,Corporate
TXN-20250179,2025-05-29,Shell Multan Karsaz Service Station,Shell,Multan,Punjab,CNG,218.13,22.18,4838.12,Mobile Wallet,Individual
TXN-20250180,2026-08-29,Hascol Multan Super Highway Station,Hascol,Multan,Punjab,CNG,204.43,0.0,0.0,Fleet Card,Corporate
TXN-20250181,2025-03-14,Hascol Sialkot Ferozepur Road Pump,Hascol,Sialkot,Punjab,Hi-Octane (97 Ron),298.44,77.0,22979.88,JazzCash,Individual
TXN-20250182,2025-03-26,Hascol Multan Ferozepur Road Pump,Hascol,Multan,Punjab,High Speed Diesel,298.54,140.09,41822.47,Debit Card,Agriculture
TXN-20250183,26-Jul-26,Total Parco Rawalpindi Thokar Niaz Baig Station,Total Parco,Rawalpindi,Punjab,Super (92 Ron),263.91,54.52,14388.37,EasyPaisa,Corporate
TXN-20250184,2026-01-22,PSO Lahore Cantt Filling Point,PSO,Lahore,Punjab,Hi-Octane (97 Ron),317.95,67.29,21394.86,Debit Card,Corporate Fleet
TXN-20250185,2025-02-16,PSO Sialkot Blue Area Station,PSO,Sialkot,Punjab,CNG,200.65,116.35,23345.63,JazzCash,Individual
TXN-20250186,03/07/2025,Attock Petroleum Multan Industrial Area Pump,Attock Petroleum,Multan,Punjab,Hi-Octane (97 Ron),314.83,130.73,41157.73,Debit Card,Agriculture
TXN-20250187,2025-12-01,Cnergyico Sialkot Multan Road Filling Point,Cnergyico,Sialkot,Punjab,CNG,205.62,31.97,6573.67,Mobile Wallet,Government
TXN-20250188,2025-05-05,PSO Sialkot Defence Filling Point,PSO,Sialkot,Punjab,Hi-Octane (97 Ron),298.54,65.04,19417.04,CASH,Corporate Fleet
TXN-20250189,2025-03-06,Hascol Sialkot Ferozepur Road Pump,Hascol,Sialkot,Punjab,High Speed Diesel,270.96,106.96,28981.88,Debit Card,Corporate Fleet
TXN-20250190,08/06/2026,Attock Petroleum Quetta Motorway Service Area,Attock Petroleum,Quetta,Balochistan,CNG,211.84,88.71,18792.33,Credit Card,Government
TXN-20250191,2026-06-30,Attock Petroleum Quetta Khyber Pass Pump,Attock Petroleum,Quetta,Balochistan,CNG,216.08,74.11,16013.69,JazzCash,Corporate Fleet
TXN-20250192,2026-07-08,Shell Lahore Karsaz Service Station,Shell,Lahore,Punjab,Hi-Octane (97 Ron),323.77,112.2,36326.99,credit card,Individual
TXN-20250193,2026-08-31,PSO Peshawar Lytton Road Pump,PSO,Peshawar,KPK,Hi-Octane (97 Ron),308.65,18.26,5635.95,Credit Card,individual
TXN-20250194,2026-06-01,Attock Petroleum Peshawar Saddar Filling Station,Attock Petroleum,Peshawar,KPK,Super (92 Ron),260.07,90.31,23486.92,cash,Agriculture
TXN-20250195,2025-07-04,Attock Petroleum Faisalabad Saddar Filling Station,Attock Petroleum,Faisalabad,Punjab,Hi-Octane (97 Ron),328.08,105.77,34701.02,Mobile Wallet,Corporate
TXN-20250196,2026-07-11,Total Parco Rawalpindi Jail Road Petrol Pump,Total Parco,Rawalpindi,Punjab,Super (92 Ron),272.8,108.37,29563.34,CASH,Individual
TXN-20250197,2025-06-10,Total Parco Peshawar Shahrah-e-Faisal Point,Total Parco,Peshawar,KPK,CNG,213.58,64.42,13758.82,Credit Card,Agriculture
TXN-20250198,2025-02-20,Cnergyico Quetta Hub River Road Pump,Cnergyico,Quetta,Balochistan,Super (92 Ron),264.5,6714.58,1776006.41,cash,Agriculture
TXN-20250199,2025-07-04,Hascol Lahore Ferozepur Road Pump,Hascol,Lahore,Punjab,Hi-Octane (97 Ron),313.88,43.63,13694.58,Fleet Card,Corporate Fleet
TXN-20250200,2026-03-04,Cnergyico Karachi Multan Road Filling Point,Cnergyico,Karachi,Sindh,High Speed Diesel,295.63,85.79,25362.1,Mobile Wallet,Corporate
TXN-20250201,2025-06-05,PSO Lahore Defence Filling Point,PSO,Lahore,Punjab,Hi-Octane (97 Ron),303.41,147.1,44631.61,credit card,individual
TXN-20250202,2025-06-25,Total Parco Islamabad G-11 Markaz Station,Total Parco,Islamabad,Islamabad ICT,High Speed Diesel,278.61,145.71,40596.26,CASH,Government
TXN-20250203,2025-09-22,Cnergyico Karachi Multan Road Filling Point,Cnergyico,Karachi,Sindh,Hi-Octane (97 Ron),321.16,135.77,43603.89,EasyPaisa,Government
TXN-20250204,2025-09-08,Attock Petroleum Quetta Industrial Area Pump,Attock Petroleum,Quetta,Balochistan,High Speed Diesel,285.19,12.42,3542.06,Credit Card,Individual
TXN-20250205,25/11/2025,PSO Rawalpindi GT Road Service,PSO,Rawalpindi,Punjab,Super (92 Ron),263.43,74.49,19622.9,Fleet Card,individual
TXN-20250206,28/06/2026,Cnergyico Peshawar Murree Road Station,Cnergyico,Peshawar,KPK,Super (92 Ron),270.83,55.47,15022.94,CASH,Individual
TXN-20250207,2025-05-26,Shell Lahore Karsaz Service Station,Shell,Lahore,Punjab,CNG,202.21,146.95,29714.76,Credit Card,Government
TXN-20250208,2025-07-03,Total Parco Peshawar Thokar Niaz Baig Station,Total Parco,Peshawar,KPK,CNG,208.27,71.02,14791.34,JazzCash,Corporate
TXN-20250209,2025-01-13,Cnergyico Quetta Multan Road Filling Point,Cnergyico,Quetta,Balochistan,High Speed Diesel,281.0,2151.77,604647.37,Credit Card,individual
TXN-20250210,2025-01-30,PSO Karachi Cantt Filling Point,PSO,Karachi,Sindh,High Speed Diesel,294.16,135.58,39882.21,Mobile Wallet,individual
TXN-20250211,2026-01-08,Hascol Islamabad Ferozepur Road Pump,Hascol,Islamabad,Islamabad ICT,Super (92 Ron),286.17,145.72,41700.69,JazzCash,Agriculture
TXN-20250212,2026-06-28,Hascol Multan Super Highway Station,Hascol,Multan,Punjab,High Speed Diesel,280.09,124.25,34801.18,EasyPaisa,Corporate Fleet
TXN-20250212,2026-06-28,Hascol Multan Super Highway Station,Hascol,Multan,Punjab,High Speed Diesel,280.09,124.25,34801.18,EasyPaisa,Corporate Fleet
TXN-20250213,2025-09-20,Shell Faisalabad University Road Pump,Shell,Faisalabad,Punjab,Super (92 Ron),-99.0,17.39,-1721.61,Debit Card,Corporate
TXN-20250213,2025-09-20,Shell Faisalabad University Road Pump,Shell,Faisalabad,Punjab,Super (92 Ron),-99.0,17.39,-1721.61,Debit Card,Corporate
TXN-20250214,2025-07-30,Attock Petroleum Peshawar Motorway Service Area,Attock Petroleum,Peshawar,KPK,CNG,207.84,11.79,2450.43,credit card,Government
TXN-20250215,2025-10-27,Attock Petroleum Peshawar Khyber Pass Pump,Attock Petroleum,Peshawar,KPK,Super (92 Ron),276.98,116.05,,Debit Card,Corporate Fleet
TXN-20250216,07-Jul-26,PSO Rawalpindi Blue Area Station,PSO,Rawalpindi,Punjab,CNG,209.32,37.52,7853.69,Debit Card,Individual
TXN-20250217,04/08/2025,Hascol Multan Super Highway Station,Hascol,Multan,Punjab,CNG,212.84,121.97,25960.09,Fleet Card,Individual
TXN-20250218,2026-06-04,Total Parco Rawalpindi Shahrah-e-Faisal Point,Total Parco,Rawalpindi,Punjab,High Speed Diesel,281.73,91.69,25831.82,CASH,Individual
TXN-20250219,2026-04-28,Total Parco Peshawar Jail Road Petrol Pump,Total Parco,Peshawar,KPK,CNG,203.8,18.43,,Fleet Card,Government
TXN-20250220,28-Jan-26,Shell Rawalpindi Gulberg Station,Shell,Rawalpindi,Punjab,CNG,217.14,53.72,,Debit Card,Individual
TXN-20250221,2025-05-11,PSO Multan Clifton Service Station,PSO,Multan,Punjab,Super (92 Ron),266.64,28.56,7615.24,JazzCash,Agriculture
TXN-20250222,2025-03-20,Total Parco Karachi Jail Road Petrol Pump,Total Parco,Karachi,Sindh,Hi-Octane (97 Ron),327.01,5655.24,1849320.03,Debit Card,individual
TXN-20250223,2026-05-23,Attock Petroleum Sialkot Motorway Service Area,Attock Petroleum,Sialkot,Punjab,CNG,214.78,83.28,17886.88,Mobile Wallet,Individual
TXN-20250224,01/03/2026,Cnergyico Islamabad Hub River Road Pump,Cnergyico,Islamabad,Islamabad ICT,Super (92 Ron),260.01,141.25,36726.41,Debit Card,Corporate
TXN-20250225,2026-02-20,PSO Faisalabad Lytton Road Pump,PSO,Faisalabad,Punjab,Hi-Octane (97 Ron),311.4,70.61,21987.95,CASH,individual
TXN-20250226,2026-06-15,PSO Rawalpindi Cantt Filling Point,PSO,Rawalpindi,Punjab,Super (92 Ron),275.8,18.72,5162.98,Credit Card,Corporate Fleet
TXN-20250227,2025-07-30,Hascol Faisalabad Super Highway Station,Hascol,Faisalabad,Punjab,CNG,212.33,90.55,19226.48,Cash,Government
TXN-20250228,2025-01-06,PSO Islamabad Blue Area Station,PSO,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),321.63,111.41,35832.8,Mobile Wallet,Agriculture
TXN-20250229,2026-02-07,Shell Islamabad F-7 Markaz Pump,Shell,Islamabad,Islamabad ICT,CNG,204.11,,,EasyPaisa,Corporate Fleet
TXN-20250230,2025-02-23,PSO Multan Lytton Road Pump,PSO,Multan,Punjab,Super (92 Ron),271.44,68.42,18571.92,Cash,Individual
TXN-20250231,2025-07-09,PSO Faisalabad Blue Area Station,PSO,Faisalabad,Punjab,Super (92 Ron),264.08,149.41,39456.19,Fleet Card,individual
TXN-20250232,2026-01-08,Cnergyico Quetta Multan Road Filling Point,Cnergyico,Quetta,Balochistan,Hi-Octane (97 Ron),304.01,86.35,26251.26,Debit Card,Corporate Fleet
TXN-20250233,2025-03-02,PSO Faisalabad GT Road Service,PSO,Faisalabad,Punjab,Super (92 Ron),282.07,0.0,0.0,credit card,Agriculture
TXN-20250234,2025-02-24,Hascol Rawalpindi Hayatabad Filling Station,Hascol,Rawalpindi,Punjab,High Speed Diesel,286.62,130.34,37358.05,Cash,Corporate
TXN-20250235,2025-09-19,Hascol Sialkot Super Highway Station,Hascol,Sialkot,Punjab,Hi-Octane (97 Ron),313.49,96.57,30273.73,credit card,Agriculture
TXN-20250236,2025-06-23,Attock Petroleum Peshawar Motorway Service Area,Attock Petroleum,Peshawar,KPK,Hi-Octane (97 Ron),327.33,122.7,40163.39,Fleet Card,Government
TXN-20250237,19-Jun-25,Attock Petroleum Quetta Khyber Pass Pump,Attock Petroleum,Quetta,Balochistan,Super (92 Ron),282.35,6.63,1871.98,Credit Card,Individual
TXN-20250238,2025-11-27,Shell Multan F-7 Markaz Pump,Shell,Multan,Punjab,CNG,219.73,68.27,15000.97,EasyPaisa,Government
TXN-20250239,2025-03-13,Total Parco Sialkot Jail Road Petrol Pump,Total Parco,Sialkot,Punjab,CNG,219.54,123.06,27016.59,EasyPaisa,Government
TXN-20250240,2025-03-27,Total Parco Karachi G-11 Markaz Station,Total Parco,Karachi,Sindh,Hi-Octane (97 Ron),325.45,43.98,14313.29,EasyPaisa,Corporate
TXN-20250241,2025-03-06,Attock Petroleum Multan Khyber Pass Pump,Attock Petroleum,Multan,Punjab,High Speed Diesel,302.57,136.01,41152.55,CASH,Corporate Fleet
TXN-20250242,2025-10-03,Cnergyico Islamabad Murree Road Station,Cnergyico,Islamabad,Islamabad ICT,High Speed Diesel,275.07,12.37,3402.62,Cash,Corporate
TXN-20250243,2026-05-25,Attock Petroleum Faisalabad Industrial Area Pump,Attock Petroleum,Faisalabad,Punjab,High Speed Diesel,301.02,91.35,27498.18,EasyPaisa,Individual
TXN-20250244,2025-05-06,Total Parco Multan G-11 Markaz Station,Total Parco,Multan,Punjab,High Speed Diesel,290.76,95.31,27712.34,Credit Card,Agriculture
TXN-20250245,2026-08-13,Shell Quetta University Road Pump,Shell,Quetta,Balochistan,Super (92 Ron),267.88,146.34,39201.56,Cash,Individual
TXN-20250246,2026-02-09,Cnergyico Islamabad Multan Road Filling Point,Cnergyico,Islamabad,Islamabad ICT,Super (92 Ron),274.71,97.5,26784.22,cash,Agriculture
TXN-20250247,24/10/2025,Hascol Islamabad Super Highway Station,Hascol,Islamabad,Islamabad ICT,Super (92 Ron),280.75,34.54,9697.1,CASH,Individual
TXN-20250248,03/07/2025,PSO Multan Blue Area Station,PSO,Multan,Punjab,High Speed Diesel,283.79,57.06,,Debit Card,Agriculture
TXN-20250249,2026-06-03,Hascol Islamabad Ferozepur Road Pump,Hascol,Islamabad,Islamabad ICT,Super (92 Ron),263.59,6.99,1842.49,Mobile Wallet,Individual
TXN-20250250,2025-08-20,Shell Karachi Karsaz Service Station,Shell,Karachi,Sindh,CNG,216.43,11299.5,2445550.79,Debit Card,Government
TXN-20250251,2025-09-10,Shell Peshawar Mall Road Station,Shell,Peshawar,KPK,High Speed Diesel,277.57,120.05,33322.28,cash,Agriculture
TXN-20250252,05/04/2026,Total Parco Karachi Shahrah-e-Faisal Point,Total Parco,Karachi,Sindh,CNG,211.16,90.41,19090.98,JazzCash,individual
TXN-20250253,2025-09-11,Total Parco Islamabad G-11 Markaz Station,Total Parco,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),299.48,89.17,26704.63,credit card,Corporate
TXN-20250254,2025-02-28,PSO Peshawar Lytton Road Pump,PSO,Peshawar,KPK,Super (92 Ron),277.11,80.8,22390.49,EasyPaisa,Corporate
TXN-20250255,2025-12-22,Total Parco Rawalpindi G-11 Markaz Station,Total Parco,Rawalpindi,Punjab,Super (92 Ron),272.43,28.63,7799.67,,Corporate
TXN-20250256,2026-03-02,Attock Petroleum Rawalpindi Saddar Filling Station,Attock Petroleum,Rawalpindi,Punjab,CNG,207.34,49.51,10265.4,,Corporate Fleet
TXN-20250257,2025-07-28,PSO Multan GT Road Service,PSO,Multan,Punjab,Hi-Octane (97 Ron),319.03,28.59,9121.07,Mobile Wallet,Individual
TXN-20250258,2025-08-04,Shell Multan University Road Pump,Shell,Multan,Punjab,CNG,200.13,87.87,17585.42,Fleet Card,individual
TXN-20250259,2025-05-21,PSO Islamabad Cantt Filling Point,PSO,Islamabad,Islamabad ICT,CNG,213.0,10.87,2315.31,cash,Agriculture
TXN-20250260,2025-01-01,Attock Petroleum Faisalabad Saddar Filling Station,Attock Petroleum,Faisalabad,Punjab,CNG,216.34,91.18,19725.88,Mobile Wallet,Individual
TXN-20250261,21/10/2025,Total Parco Rawalpindi Jail Road Petrol Pump,Total Parco,Rawalpindi,Punjab,Super (92 Ron),278.57,142.13,39593.15,Cash,Corporate
TXN-20250262,2025-06-15,Total Parco Peshawar Thokar Niaz Baig Station,Total Parco,Peshawar,KPK,CNG,201.38,16.64,3350.96,JazzCash,Government
TXN-20250263,2026-02-10,Shell Rawalpindi Mall Road Station,Shell,Rawalpindi,Punjab,Hi-Octane (97 Ron),297.52,9.49,2823.46,Debit Card,Corporate Fleet
TXN-20250264,2025-11-10,Attock Petroleum Sialkot Industrial Area Pump,Attock Petroleum,Sialkot,Punjab,Super (92 Ron),9999.0,43.31,433056.69,CASH,Corporate Fleet
TXN-20250265,24-May-25,Attock Petroleum Lahore Saddar Filling Station,Attock Petroleum,Lahore,Punjab,CNG,201.67,14.8,2984.72,credit card,Government
TXN-20250266,2025-06-27,Attock Petroleum Lahore Khyber Pass Pump,Attock Petroleum,Lahore,Punjab,Super (92 Ron),287.03,48.17,13826.24,Mobile Wallet,Government
TXN-20250267,2025-11-10,Total Parco Sialkot G-11 Markaz Station,Total Parco,Sialkot,Punjab,High Speed Diesel,303.76,61.59,18708.58,credit card,individual
TXN-20250268,2025-06-12,Shell Quetta Karsaz Service Station,Shell,Quetta,Balochistan,High Speed Diesel,290.88,43.8,12740.54,CASH,Agriculture
TXN-20250269,2025-11-18,PSO Lahore Cantt Filling Point,PSO,Lahore,Punjab,High Speed Diesel,9999.0,4558.08,45576241.92,EasyPaisa,Individual
TXN-20250270,03/07/2025,Hascol Rawalpindi Super Highway Station,Hascol,Rawalpindi,Punjab,Hi-Octane (97 Ron),314.96,38.71,12192.1,JazzCash,Individual
TXN-20250270,03/07/2025,Hascol Rawalpindi Super Highway Station,Hascol,Rawalpindi,Punjab,Hi-Octane (97 Ron),314.96,38.71,12192.1,JazzCash,Individual
TXN-20250271,2026-04-10,Hascol Peshawar Super Highway Station,Hascol,Peshawar,KPK,Hi-Octane (97 Ron),307.87,131.79,40574.19,Mobile Wallet,Corporate
TXN-20250272,2025-11-13,Attock Petroleum Multan Khyber Pass Pump,Attock Petroleum,Multan,Punjab,High Speed Diesel,293.19,0.0,0.0,Mobile Wallet,individual
TXN-20250273,2025-10-06,Hascol Multan Hayatabad Filling Station,Hascol,Multan,Punjab,Hi-Octane (97 Ron),325.16,98.94,32171.33,,Agriculture
TXN-20250274,2025-02-19,Total Parco Karachi Thokar Niaz Baig Station,Total Parco,Karachi,Sindh,High Speed Diesel,286.45,43.85,12560.83,JazzCash,Corporate Fleet
TXN-20250275,2025-01-24,Total Parco Islamabad G-11 Markaz Station,Total Parco,Islamabad,Islamabad ICT,High Speed Diesel,287.71,114.61,32974.44,EasyPaisa,Corporate Fleet
TXN-20250276,2025-06-07,Cnergyico Islamabad Multan Road Filling Point,Cnergyico,Islamabad,Islamabad ICT,CNG,206.3,38.07,7853.84,cash,Corporate
TXN-20250277,2025-12-10,PSO Islamabad Defence Filling Point,PSO,Islamabad,Islamabad ICT,CNG,204.33,70.49,,Debit Card,individual
TXN-20250278,2026-04-21,PSO Sialkot Blue Area Station,PSO,Sialkot,Punjab,CNG,217.78,149.26,32505.84,Mobile Wallet,Government
TXN-20250279,2026-02-18,Attock Petroleum Faisalabad Saddar Filling Station,Attock Petroleum,Faisalabad,Punjab,Hi-Octane (97 Ron),,49.16,,EasyPaisa,Agriculture
TXN-20250280,2025-08-23,Total Parco Rawalpindi G-11 Markaz Station,Total Parco,Rawalpindi,Punjab,CNG,215.11,100.27,,Mobile Wallet,Government
TXN-20250281,2025-09-06,Attock Petroleum Rawalpindi Khyber Pass Pump,Attock Petroleum,Rawalpindi,Punjab,Super (92 Ron),285.9,41.68,11916.31,credit card,Corporate Fleet
TXN-20250282,2025-03-24,PSO Faisalabad Clifton Service Station,PSO,Faisalabad,Punjab,Super (92 Ron),276.51,,,Fleet Card,individual
TXN-20250283,2025-08-04,PSO Quetta Cantt Filling Point,PSO,Quetta,Balochistan,Super (92 Ron),-99.0,115.44,-11428.56,cash,Corporate Fleet
TXN-20250284,2025-09-23,Total Parco Lahore Thokar Niaz Baig Station,Total Parco,Lahore,Punjab,Super (92 Ron),266.26,8677.78,2310545.7,JazzCash,Corporate Fleet
TXN-20250285,14/08/2025,Shell Sialkot Gulberg Station,Shell,Sialkot,Punjab,Hi-Octane (97 Ron),9999.0,6641.02,66403558.98,Cash,Individual
TXN-20250286,2026-01-10,Attock Petroleum Rawalpindi Khyber Pass Pump,Attock Petroleum,Rawalpindi,Punjab,High Speed Diesel,272.34,88.06,23982.26,JazzCash,Agriculture
TXN-20250287,2026-05-08,Cnergyico Islamabad Murree Road Station,Cnergyico,Islamabad,Islamabad ICT,Super (92 Ron),284.86,73.66,20982.79,CASH,Agriculture
TXN-20250288,2025-01-03,Hascol Quetta Hayatabad Filling Station,Hascol,Quetta,Balochistan,High Speed Diesel,298.59,80.68,24090.24,CASH,Government
TXN-20250289,2025-01-02,Attock Petroleum Multan Saddar Filling Station,Attock Petroleum,Multan,Punjab,Hi-Octane (97 Ron),303.07,51.33,15556.58,cash,Corporate
TXN-20250290,2026-07-01,Total Parco Islamabad Shahrah-e-Faisal Point,Total Parco,Islamabad,Islamabad ICT,Super (92 Ron),273.92,96.17,26342.89,credit card,Agriculture
TXN-20250291,2026-08-09,Shell Sialkot Mall Road Station,Shell,Sialkot,Punjab,CNG,201.19,146.43,29460.25,Cash,individual
TXN-20250292,2026-04-22,Shell Quetta F-7 Markaz Pump,Shell,Quetta,Balochistan,Super (92 Ron),281.89,60.09,16938.77,Cash,Corporate Fleet
TXN-20250293,2026-08-12,Shell Peshawar Gulberg Station,Shell,Peshawar,KPK,Super (92 Ron),289.49,99.19,28714.51,Cash,individual
TXN-20250294,2026-07-15,Shell Karachi Karsaz Service Station,Shell,Karachi,Sindh,High Speed Diesel,303.81,125.97,38270.95,CASH,Individual
TXN-20250295,2025-06-15,Hascol Rawalpindi Super Highway Station,Hascol,Rawalpindi,Punjab,High Speed Diesel,281.31,6.8,1912.91,Debit Card,Agriculture
TXN-20250296,2026-07-19,Cnergyico Karachi Murree Road Station,Cnergyico,Karachi,Sindh,Super (92 Ron),278.89,98.02,27336.8,credit card,Agriculture
TXN-20250297,18-May-26,PSO Rawalpindi Blue Area Station,PSO,Rawalpindi,Punjab,High Speed Diesel,290.45,36.54,,Mobile Wallet,Agriculture
TXN-20250298,2025-06-13,Attock Petroleum Faisalabad Motorway Service Area,Attock Petroleum,Faisalabad,Punjab,Super (92 Ron),279.38,23.61,6596.16,Credit Card,
TXN-20250299,14/05/2025,Shell Quetta Mall Road Station,Shell,Quetta,Balochistan,High Speed Diesel,273.24,68.1,18607.64,CASH,Corporate
TXN-20250300,2025-01-03,PSO Karachi GT Road Service,PSO,Karachi,Sindh,Hi-Octane (97 Ron),306.57,72.02,22079.17,EasyPaisa,individual
TXN-20250301,2025-04-17,Attock Petroleum Rawalpindi Industrial Area Pump,Attock Petroleum,Rawalpindi,Punjab,Hi-Octane (97 Ron),324.77,0.0,0.0,Cash,Individual
TXN-20250302,2025-03-16,Attock Petroleum Faisalabad Motorway Service Area,Attock Petroleum,Faisalabad,Punjab,Hi-Octane (97 Ron),316.09,59.27,,Cash,Corporate Fleet
TXN-20250303,15-Jul-26,Attock Petroleum Rawalpindi Industrial Area Pump,Attock Petroleum,Rawalpindi,Punjab,CNG,208.59,129.89,27093.76,,individual
TXN-20250304,2026-03-16,PSO Peshawar Blue Area Station,PSO,Peshawar,KPK,Super (92 Ron),279.26,136.06,37996.12,cash,Corporate
TXN-20250305,2026-06-19,Shell Islamabad Gulberg Station,Shell,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),327.18,134.93,44146.4,Fleet Card,Government
